,사고번호,발생일시,발생요일,발생시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,위도,경도
0,2010000000000000,2013년 1월 2일 21시,수요일,부산광역시 연제구 연산동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,승용,남,56세,경상,35.185899,129.093025
1,2010000000000000,2013년 1월 24일 16시,목요일,부산광역시 연제구 거제동,중상사고,0,1,0,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,상해없음,승용,남,30세,중상,35.198858,129.078484
2,2010000000000000,2013년 1월 30일 21시,수요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,52세,경상,35.191192,129.099646
3,2010000000000000,2013년 2월 12일 07시,화요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,여,40세,경상,35.184512,129.10662
4,2010000000000000,2013년 2월 14일 04시,목요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,33세,상해없음,이륜,남,36세,중상,35.192134,129.089468
5,2010000000000000,2013년 2월 18일 23시,월요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,30세,상해없음,승용,남,69세,경상,35.181479,129.083754
6,2010000000000000,2013년 2월 27일 05시,수요일,부산광역시 연제구 연산동,경상사고,0,0,3,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,승용,남,41세,상해없음,승용,여,38세,경상,35.186068,129.082009
7,2010000000000000,2013년 3월 5일 19시,화요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,52세,상해없음,승용,남,46세,경상,35.1989,129.078478
8,2010000000000000,2013년 3월 9일 23시,토요일,부산광역시 연제구 연산동,경상사고,0,0,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,남,29세,상해없음,승용,남,55세,경상,35.184477,129.106571
9,2010000000000000,2013년 3월 11일 01시,월요일,부산광역시 연제구 연산동,경상사고,0,0,2,0,차대차 - 측면직각충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,여,30세,상해없음,승용,남,58세,경상,35.183168,129.07939
10,2010000000000000,2013년 3월 21일 19시,목요일,부산광역시 연제구 거제동,부상신고사고,0,0,0,1,차량단독 - 전도전복,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,이륜,남,58세,부상신고,,,,,35.181785,129.069518
11,2010000000000000,2013년 3월 28일 02시,목요일,부산광역시 연제구 연산동,경상사고,0,0,3,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,26세,기타불명,승용,남,50세,경상,35.185825,129.083919
12,2010000000000000,2013년 4월 5일 21시,금요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,40세,상해없음,승용,남,69세,경상,35.184425,129.113622
13,2010000000000000,2013년 4월 13일 06시,토요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대차 - 추돌 - 진행중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,화물,남,55세,중상,35.179806,129.076632
14,2010000000000000,2013년 4월 18일 18시,목요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,상해없음,승용,남,67세,경상,35.1886,129.06821
15,2010000000000000,2013년 4월 20일 06시,토요일,부산광역시 연제구 연산동,경상사고,0,0,2,0,차대차 - 측면직각충돌,교차로운행방법위반,포장 - 건조,흐림,교차로 - 교차로부근,승용,남,28세,상해없음,승용,여,56세,경상,35.185667,129.086205
16,2010000000000000,2013년 4월 26일 20시,금요일,부산광역시 연제구 거제동,경상사고,0,0,4,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,남,27세,상해없음,승용,남,39세,경상,35.18241,129.070079
17,2010000000000000,2013년 4월 26일 22시,금요일,부산광역시 연제구 거제동,중상사고,0,1,0,0,차대차 - 추돌 - 주정차중,중앙선침범,포장 - 건조,흐림,교차로 - 교차로안,승용,남,24세,상해없음,승용,남,51세,중상,35.188727,129.073615
18,2010000000000000,2013년 4월 28일 11시,일요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,상해없음,승용,여,36세,경상,35.186921,129.087343
19,2010000000000000,2013년 4월 29일 03시,월요일,부산광역시 연제구 거제동,중상사고,0,1,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 횡단보도부근,원동기,남,18세,상해없음,자전거,남,29세,중상,35.179967,129.069157
20,2010000000000000,2013년 5월 2일 23시,목요일,부산광역시 연제구 거제동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 습기,비,단일로 - 기타,승용,남,27세,상해없음,승용,남,37세,경상,35.198756,129.07855
21,2010000000000000,2013년 5월 9일 04시,목요일,부산광역시 연제구 연산동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전거리미확보,포장 - 습기,비,교차로 - 교차로부근,승용,남,53세,상해없음,승용,남,23세,경상,35.188266,129.084476
22,2010000000000000,2013년 5월 10일 00시,금요일,부산광역시 연제구 연산동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 습기,맑음,단일로 - 기타,승용,남,36세,상해없음,보행자,남,35세,사망,35.188755,129.080957
23,2010000000000000,2013년 5월 15일 04시,수요일,부산광역시 연제구 연산동,중상사고,0,4,0,0,차대차 - 추돌 - 주정차중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,남,34세,중상,35.178422,129.075647
24,2010000000000000,2013년 5월 17일 09시,금요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차량단독 - 전도전복,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,27세,상해없음,,,,,35.181422,129.074344
25,2010000000000000,2013년 6월 2일 15시,일요일,부산광역시 연제구 연산동,중상사고,0,3,1,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,45세,상해없음,승용,여,32세,중상,35.187956,129.109646
26,2010000000000000,2013년 6월 12일 22시,수요일,부산광역시 연제구 연산동,경상사고,0,0,3,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,53세,상해없음,승용,여,32세,경상,35.189411,129.084395
27,2010000000000000,2013년 6월 19일 07시,수요일,부산광역시 연제구 연산동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승합,남,43세,경상,35.184303,129.087229
28,2010000000000000,2013년 6월 22일 01시,토요일,부산광역시 연제구 연산동,경상사고,0,0,3,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,남,61세,경상,35.180264,129.076941
29,2010000000000000,2013년 6월 25일 00시,화요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,26세,상해없음,승용,남,34세,경상,35.187056,129.083071
30,2010000000000000,2013년 6월 29일 06시,토요일,부산광역시 연제구 연산동,중상사고,0,1,3,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,화물,남,39세,경상,35.187709,129.0838
31,2010000000000000,2013년 7월 1일 00시,월요일,부산광역시 연제구 연산동,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,18세,부상신고,,,,,35.185668,129.086184
32,2010000000000000,2013년 7월 2일 02시,화요일,부산광역시 연제구 연산동,부상신고사고,0,0,0,1,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,보행자,남,51세,부상신고,35.186941,129.084882
33,2010000000000000,2013년 7월 4일 00시,목요일,부산광역시 연제구 거제동,중상사고,0,2,0,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,남,54세,중상,35.190582,129.067668
34,2010000000000000,2013년 7월 4일 20시,목요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,포장 - 습기,비,단일로 - 기타,승용,남,49세,상해없음,이륜,남,43세,중상,35.191734,129.09795
35,2010000000000000,2013년 7월 6일 21시,토요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,52세,상해없음,보행자,여,30세,경상,35.180616,129.10791
36,2010000000000000,2013년 7월 8일 18시,월요일,부산광역시 연제구 거제동,중상사고,0,1,0,0,차대차 - 추돌 - 진행중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,여,53세,중상,35.183544,129.069784
37,2010000000000000,2013년 7월 18일 21시,목요일,부산광역시 연제구 거제동,중상사고,0,5,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,41세,상해없음,승용,남,56세,상해없음,35.18516,129.071348
38,2010000000000000,2013년 7월 19일 14시,금요일,부산광역시 연제구 거제동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,남,55세,경상,35.198853,129.078513
39,2010000000000000,2013년 7월 20일 00시,토요일,부산광역시 연제구 거제동,경상사고,0,0,1,1,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,57세,경상,35.182078,129.073169
40,2010000000000000,2013년 7월 20일 05시,토요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,이륜,남,65세,중상,35.189468,129.087803
41,2010000000000000,2013년 7월 21일 18시,일요일,부산광역시 연제구 거제동,중상사고,0,2,1,0,차대차 - 추돌 - 진행중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,42세,중상,35.194911,129.07993
42,2010000000000000,2013년 7월 22일 23시,월요일,부산광역시 연제구 연산동,중상사고,0,3,0,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,26세,상해없음,승용,남,33세,중상,35.178041,129.107213
43,2010000000000000,2013년 7월 29일 17시,월요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,58세,상해없음,,,,,35.175543,129.080436
44,2010000000000000,2013년 8월 9일 00시,금요일,부산광역시 연제구 연산동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,39세,상해없음,승용,남,43세,상해없음,35.185946,129.082708
45,2010000000000000,2013년 8월 10일 00시,토요일,부산광역시 연제구 거제동,중상사고,0,2,0,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,32세,중상,35.19602,129.080048
46,2010000000000000,2013년 8월 11일 01시,일요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,원동기,남,57세,경상,승용,남,61세,상해없음,35.181614,129.068954
47,2010000000000000,2013년 8월 18일 04시,일요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,48세,상해없음,승용,남,63세,상해없음,35.174668,129.08647
48,2010000000000000,2013년 8월 24일 22시,토요일,부산광역시 연제구 연산동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,신호위반,포장 - 습기,비,교차로 - 교차로안,승용,남,31세,상해없음,승용,남,59세,경상,35.186129,129.081755
49,2010000000000000,2013년 9월 3일 07시,화요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 측면직각충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,21세,상해없음,승용,남,37세,경상,35.192481,129.089852
50,2010000000000000,2013년 9월 6일 21시,금요일,부산광역시 연제구 거제동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,44세,상해없음,승용,남,67세,경상,35.187338,129.07696
51,2010000000000000,2013년 9월 14일 16시,토요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차량단독 - 전도전복,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,65세,중상,,,,,35.180134,129.088215
52,2010000000000000,2013년 9월 15일 02시,일요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,22세,상해없음,,,,,35.185191,129.103979
53,2010000000000000,2013년 9월 17일 00시,화요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,승용,남,36세,중상,35.188065,129.107222
54,2010000000000000,2013년 9월 22일 15시,일요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,여,31세,중상,35.180313,129.10716
55,2010000000000000,2013년 9월 23일 09시,월요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,21세,상해없음,보행자,남,31세,경상,35.187496,129.083537
56,2010000000000000,2013년 9월 28일 23시,토요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,48세,상해없음,승용,남,27세,경상,35.199426,129.078108
57,2010000000000000,2013년 10월 1일 03시,화요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,37세,상해없음,승용,남,42세,경상,35.188632,129.073928
58,2010000000000000,2013년 10월 5일 01시,토요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전거리미확보,포장 - 건조,맑음,단일로 - 횡단보도부근,승용,남,37세,상해없음,승용,남,54세,상해없음,35.184022,129.082707
59,2010000000000000,2013년 10월 6일 00시,일요일,부산광역시 연제구 연산동,중상사고,0,3,1,0,차대차 - 기타,신호위반,포장 - 습기,흐림,교차로 - 교차로안,승용,남,43세,상해없음,승용,여,21세,중상,35.187827,129.107069
60,2010000000000000,2013년 10월 9일 08시,수요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 횡단보도상,승합,남,47세,상해없음,보행자,여,54세,중상,35.187205,129.102121
61,2010000000000000,2013년 10월 12일 02시,토요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,61세,경상,35.174415,129.088584
62,2010000000000000,2013년 10월 18일 12시,금요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,27세,상해없음,보행자,남,71세,경상,35.18693,129.084889
63,2010000000000000,2013년 10월 19일 17시,토요일,부산광역시 연제구 거제동,중상사고,0,1,2,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,남,36세,경상,35.182073,129.065058
64,2010000000000000,2013년 10월 20일 23시,일요일,부산광역시 연제구 연산동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,남,58세,경상,35.185942,129.08264
65,2010000000000000,2013년 10월 26일 20시,토요일,부산광역시 연제구 연산동,경상사고,0,0,1,2,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,32세,상해없음,승용,남,39세,부상신고,35.179848,129.07677
66,2010000000000000,2013년 10월 30일 23시,수요일,부산광역시 연제구 거제동,사망사고,1,0,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 횡단보도상,승용,남,28세,상해없음,보행자,여,45세,사망,35.19016,129.070568
67,2010000000000000,2013년 11월 3일 03시,일요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,33세,상해없음,승용,남,41세,경상,35.187907,129.10755
68,2010000000000000,2013년 11월 17일 22시,일요일,부산광역시 연제구 연산동,경상사고,0,0,2,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,25세,상해없음,승용,남,25세,경상,35.185663,129.087226
69,2010000000000000,2013년 11월 22일 01시,금요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,승용,남,52세,중상,35.186652,129.082378
70,2010000000000000,2013년 11월 23일 04시,토요일,부산광역시 연제구 연산동,중상사고,0,2,2,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,58세,중상,35.18736,129.083326
71,2010000000000000,2013년 11월 30일 00시,토요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,여,47세,상해없음,35.187144,129.085184
72,2010000000000000,2013년 11월 30일 19시,토요일,부산광역시 연제구 거제동,중상사고,0,2,3,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,52세,상해없음,승용,남,43세,중상,35.195375,129.080167
73,2010000000000000,2013년 12월 1일 21시,일요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,27세,경상,승용,남,54세,상해없음,35.193647,129.079753
74,2010000000000000,2013년 12월 6일 23시,금요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,55세,경상,35.180659,129.072423
75,2010000000000000,2013년 12월 29일 04시,일요일,부산광역시 연제구 거제동,경상사고,0,0,2,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,화물,남,62세,상해없음,승용,남,42세,경상,35.177488,129.067915
76,2014010900100446,2014년 1월 9일 21시,목요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,여,50세,경상,35.175174,129.082712
77,2014011000100109,2014년 1월 10일 09시,금요일,부산광역시 연제구 거제동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,31세,상해없음,이륜,남,22세,경상,35.186733,129.081509
78,2014011300100049,2014년 1월 13일 06시,월요일,부산광역시 연제구 거제동,중상사고,0,2,0,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,60세,상해없음,승용,남,43세,중상,35.188276,129.060082
79,2014011600100215,2014년 1월 16일 13시,목요일,부산광역시 연제구 거제동,중상사고,0,1,3,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,38세,상해없음,승용,여,37세,상해없음,35.185393,129.071102
80,2014020100100185,2014년 2월 1일 17시,토요일,부산광역시 연제구 연산동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,64세,경상,35.173941,129.092227
81,2014020700100413,2014년 2월 7일 20시,금요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 습기,비,단일로 - 기타,화물,남,41세,상해없음,승용,남,45세,중상,35.175408,129.081765
82,2014020800100057,2014년 2월 8일 02시,토요일,부산광역시 연제구 연산동,중상사고,0,1,0,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 습기,비,단일로 - 기타,승용,남,31세,상해없음,승용,여,48세,중상,35.187859,129.106885
83,2014022500100451,2014년 2월 25일 22시,화요일,부산광역시 연제구 연산동,경상사고,0,0,4,0,차대차 - 추돌 - 진행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,34세,경상,35.18548,129.082117
84,2014030300100024,2014년 3월 3일 03시,월요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,여,26세,경상,35.187361,129.084779
85,2014031800100007,2014년 3월 18일 00시,화요일,부산광역시 연제구 거제동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 습기,비,단일로 - 횡단보도상,승용,남,29세,상해없음,보행자,여,26세,중상,35.191664,129.065183
86,2014031800100029,2014년 3월 18일 01시,화요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,포장 - 습기,비,단일로 - 기타,승용,남,37세,상해없음,승용,여,26세,경상,35.187653,129.107202
87,2014032100100071,2014년 3월 21일 06시,금요일,부산광역시 연제구 연산동,경상사고,0,0,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승합,남,70세,경상,35.191539,129.080262
88,2014032100100650,2014년 3월 21일 23시,금요일,부산광역시 연제구 연산동,중상사고,0,2,2,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,74세,상해없음,35.173652,129.094559
